epoch,loss,iou,dice,accuracy,val_loss,val_iou,val_dice,val_accuracy
0,0.6007839378629412,0.2527404904093096,0.3992160655427059,0.6638827819824219,0.5549355824788411,0.28883394918374783,0.44506444898304526,0.7573296864827473
1,0.5156149603979928,0.32349774591541297,0.48438504013162975,0.755809339250837,0.4687092065811157,0.36518657076642413,0.5312908242789685,0.8233614603678385
2,0.44269550112315587,0.39122068148897926,0.5573044987917298,0.8300439191545759,0.4388289570808411,0.3958115134079673,0.5611710409255346,0.8731924692789713
3,0.38112906817027503,0.45328828760545453,0.6188709410913282,0.8662832336425781,0.35653191010157265,0.47856860494715714,0.6434680834742803,0.8896486918131511
4,0.33380024324144636,0.5044286051526805,0.6661997463907204,0.8855722743443081,0.31407392024993896,0.5272478400571723,0.6859261100288537,0.8935464223225912
5,0.2964323721613203,0.5479281581437795,0.7035676310892279,0.897493892124721,0.2989384969075521,0.5470243759607739,0.7010614962351697,0.9085633595784505
6,0.2664582726614816,0.5849321534906416,0.7335417269627352,0.9062436654227121,0.2714439590771993,0.5785090501343576,0.7285560799588964,0.9104087829589844
7,0.24470536048071725,0.611975350365962,0.7552946353101719,0.9126657932826451,0.2537708202997843,0.600356519325651,0.7462291744735399,0.9153696695963541
8,0.22915150029318673,0.6324565045273379,0.7708484881127219,0.9170293230329241,0.27280075947443644,0.5787503779228012,0.7271992198744147,0.9156300862630208
9,0.2137396777016776,0.6529232637660126,0.7862603200647236,0.9214093671526228,0.25667532285054523,0.598082499249659,0.7433247135608098,0.9182539621988932
10,0.19974883808408464,0.6722326503496089,0.8002511682205372,0.9253958435058594,0.24060481389363605,0.6174227883946329,0.759395189431718,0.9151092529296875
11,0.1887920377595084,0.6876901177742735,0.8112079542242802,0.9286661769321987,0.2424938639005025,0.6148969123967188,0.7575061410393119,0.9135785420735677
12,0.17590775980268206,0.7056183227513629,0.8240922515279527,0.9320868835449219,0.21305213371912637,0.6524715654570881,0.786947876208617,0.924627685546875
13,0.16512852219172885,0.721229635025734,0.8348714752750136,0.9355652509416853,0.23598565657933554,0.6240445865853236,0.7640143841114102,0.9234380086263021
14,0.15630978318623134,0.7343014887763126,0.8436902299203837,0.9379952305385044,0.25556379159291587,0.6028070070935593,0.7444362282947681,0.9207074483235677
15,0.1462781798498971,0.7491353351217754,0.8537218328922833,0.9410177437918527,0.2124458909034729,0.6540826091860411,0.7875541183681934,0.9249356587727865
16,0.13633229977743966,0.7637603128929701,0.8636676927454824,0.9437460457938058,0.2553959806760152,0.6014790879704129,0.7446040417725844,0.9209854125976562
17,0.12935953542164394,0.7746683661300644,0.8706404727649842,0.9458480442592075,0.22567296822865804,0.6372684911399139,0.7743270481831978,0.9240036010742188
18,0.1200681368964059,0.7892066263111959,0.879931880251074,0.9483787493024554,0.23260905742645263,0.6285333880930889,0.7673909573586203,0.9183003743489583
19,0.10868480593817574,0.8066467564057092,0.8913151927680139,0.9516814488002232,0.2971275170644124,0.552629494719813,0.7028725376884946,0.9138679504394531
20,0.10756811836787633,0.8087664524440327,0.892431889247933,0.9522109375,0.25652993520100914,0.5981293724880704,0.7434700432576367,0.9200983683268229
21,0.09891204588753837,0.8226918234869367,0.901087950435924,0.9547602059500558,0.24468841552734374,0.6150046823156394,0.7553116444304783,0.9230331420898438
22,0.07480036817278181,0.8626035973803188,0.9251996371969968,0.9615199105398996,0.21296196381251017,0.6522366395950928,0.7870380855479829,0.9279298146565755
23,0.06926092461177281,0.8719161729911866,0.9307390763557246,0.9629405561174665,0.2061942458152771,0.6613669987591001,0.7938057923479473,0.9284562428792318
24,0.06743177822657993,0.8750384843679005,0.9325682183400247,0.9636564810616629,0.20888470808664958,0.6572342562087938,0.7911153487645918,0.9277198791503907
25,0.0656388394492013,0.8783218807735506,0.9343611663735524,0.9642440141950335,0.21124541362126667,0.6542578573281415,0.7887546056304983,0.9275557200113932
26,0.06406586538042341,0.8810569826510269,0.9359341356351194,0.9648031529017858,0.2119656801223755,0.6530091625913378,0.7880343659942304,0.9271376291910808
27,0.06316459267480033,0.8827918192393667,0.9368354153171616,0.9651273193359375,0.21291943391164145,0.6516815991952831,0.787080581016184,0.9273260752360026
28,0.06073547492708479,0.8867122934059026,0.9392645268360135,0.9657060110909598,0.21506739060084026,0.6490398714892863,0.7849326661012037,0.9267982482910156
29,0.05851938819885254,0.8906896960374806,0.9414806149542532,0.9661216081891741,0.20611483256022137,0.6607052028866197,0.7938852517565799,0.928112284342448
30,0.05752609436852591,0.8923897541627867,0.9424738985474896,0.9665333469935826,0.20969123442967733,0.6560630492656121,0.7903087760694198,0.9275965372721354
31,0.05656886877332415,0.8941363106336709,0.943431128921148,0.9667809709821429,0.21114224990208943,0.6538434049814075,0.7888577666409243,0.9274964650472005
32,0.055623638221195766,0.8957650971975394,0.9443763478540869,0.9671952514648438,0.21578842004140217,0.6481236660343513,0.7842115899083507,0.926806386311849
33,0.053869507449013844,0.8986691441724695,0.9461305006462025,0.9675923287527902,0.20365300973256428,0.6638666617569237,0.7963470178182909,0.9287301381429036
34,0.053313526494162426,0.8997364781620307,0.9466864778196744,0.9678365783691406,0.2135258158047994,0.651218070908007,0.7864742080200562,0.9267569224039713
35,0.052153585706438334,0.9017659616758438,0.9478464170396076,0.9681369803292411,0.2043156107266744,0.6629547475225819,0.7956844065065163,0.9291095733642578
36,0.052119825567517965,0.9019253070197273,0.9478801602096179,0.9683971819196429,0.21928091049194337,0.643536891871128,0.7807191211169664,0.9262955983479818
37,0.04972579710824149,0.9061058096380149,0.9502742147640404,0.9687079336983817,0.21152561902999878,0.6530870932862652,0.7884743967152067,0.927603022257487
38,0.04929241725376674,0.9069555638756548,0.9507075767528004,0.968981449672154,0.21667098999023438,0.6467836478066585,0.7833290289556599,0.925909678141276
39,0.04833294616426741,0.9086211271595822,0.9516670577919416,0.9691787588936942,0.21078067620595295,0.6540913759332728,0.7892193231002007,0.9277228037516276
40,0.04658480889456613,0.911720199059307,0.9534152026895226,0.9696688363211495,0.2121660272280375,0.6523118550961213,0.7878339721896548,0.9269744873046875
41,0.04649994536808559,0.9118816555064265,0.9535000647579054,0.9698291887555803,0.2121124744415283,0.6525929627181406,0.787887551582271,0.9264361063639323
42,0.046544355596814836,0.9117982388999283,0.9534556580630631,0.9698188040597098,0.2124590237935384,0.6518317146038047,0.7875409799959707,0.9268512725830078
43,0.04576906517573765,0.9131237997339204,0.9542309360115938,0.969889652797154,0.2150230328241984,0.6487222928966059,0.7849769959941014,0.9261506398518881
