epoch,loss,iou,dice,accuracy,val_loss,val_iou,val_dice,val_accuracy
0,0.6431945358003889,0.2193986523988711,0.35680545943567854,0.651585933140346,0.6269015908241272,0.23180050325891996,0.37309840505823266,0.7254923502604167
1,0.5979937417166573,0.254561318389662,0.4020062565238312,0.6761238752092634,0.6037413279215494,0.25006237254600827,0.3962586940825657,0.6337401072184244
2,0.5753821754455566,0.272620758933769,0.4246178171604943,0.6926442391531809,0.5816229025522868,0.2673136231172501,0.4183770926525279,0.7041179656982421
3,0.553370145389012,0.2913059091957173,0.44662984019754254,0.7181063624790737,0.5687819004058838,0.2777443123091768,0.43121808443145065,0.7242162068684895
4,0.531180488722665,0.3094707489520782,0.4688195155648409,0.7449793134416852,0.5445478081703186,0.29800808858688804,0.45545221136595887,0.7382694244384765
5,0.5162895798683167,0.32292629092832,0.4837104396380403,0.7629523359026228,0.5252683162689209,0.3141379512519789,0.4747316988163668,0.7563452402750651
6,0.488966760635376,0.34692940595714317,0.5110332397857619,0.7936429268973214,0.529283607006073,0.31061961950857053,0.4707164027748789,0.8265698750813802
7,0.4707218514169966,0.36411295352070366,0.5292781643147776,0.8120101928710938,0.5267426053682963,0.3137236022657361,0.47325742582229574,0.8213934580485026
8,0.45620823553630285,0.37811669879476273,0.5437917723210328,0.8287981959751675,0.4680659850438436,0.364895817261251,0.5319340544616614,0.8741863250732422
9,0.4328757061277117,0.3998520661198305,0.5671242949059729,0.8536786106654576,0.45585247278213503,0.376491834418646,0.5441475198851058,0.8523028055826823
10,0.4094154579298837,0.4237418938159831,0.5905845535282602,0.866877702985491,0.4324872056643168,0.40002994699888106,0.5675128354379644,0.8683687845865885
11,0.38934375047683717,0.44371912263004026,0.6106562551395944,0.8775076293945312,0.43509657780329386,0.3962415172009318,0.5649034014843528,0.8644334157307942
12,0.3757400870323181,0.4582524204965807,0.6242599197681503,0.880551518031529,0.4257346789042155,0.40548303022028065,0.574265329979533,0.86253662109375
13,0.35404948132378716,0.48204276738332363,0.6459505153445322,0.8885630362374441,0.4047808925310771,0.42711953360393806,0.595219098181008,0.8749810536702474
14,0.3371002946581159,0.49960354584872824,0.6628997093859196,0.8949185834612166,0.40111236572265624,0.4319715312681312,0.5988876621481208,0.8611770629882812
15,0.307174745287214,0.5335644227242365,0.6928252618107966,0.9054920305524553,0.40143779118855794,0.4317430350745401,0.5985621881677333,0.8754542032877605
16,0.2957401704788208,0.5486370556085209,0.7042598248949107,0.9082185363769532,0.45903232097625735,0.3756337575682062,0.5409677189588931,0.79473876953125
17,0.29016195263181416,0.5555436968609844,0.7098380399280799,0.9070322527204241,0.3589737017949422,0.4754794346472947,0.6410262919850154,0.8901435852050781
18,0.2649597862788609,0.5863553537847805,0.7350402246713829,0.9173939950125558,0.3552223483721415,0.4801947948633684,0.6447776757293008,0.8953678131103515
19,0.25735379457473756,0.5952037372731448,0.7426462220495706,0.9182897513253349,0.3518843094507853,0.48401091072923175,0.6481156959925827,0.8809624989827474
20,0.24461259978158134,0.611930223950464,0.7553873749184562,0.9201396833147322,0.3435224413871765,0.4923623745963128,0.6564776171409902,0.9006037394205729
21,0.22464285271508352,0.6373067500807553,0.7753571345693139,0.9270324053083148,0.31526687542597454,0.5256259850201872,0.6847331147401107,0.9046059926350911
22,0.21431338344301495,0.6515885214213462,0.7856866440279566,0.9288325718470982,0.33466036319732667,0.5027326492831888,0.6653396418631943,0.8816272735595703
23,0.20692952360425676,0.6607181207185545,0.7930705039098427,0.9305377633231027,0.32940062681833904,0.5085416333836856,0.6705993798615583,0.8979021708170573
