epoch,loss,iou,dice,accuracy,val_loss,val_iou,val_dice,val_accuracy
52,0.2041392812728882,0.9074492520069372,0.9512667536474033,0.9691476949055989,0.19505534052848816,0.9151659430725022,0.9555298939088728,0.9699658711751302
53,0.206826833486557,0.8936714980395127,0.9435428844603395,0.9669528910319011,0.21138789117336274,0.8933348381992138,0.9434652494763716,0.9658094787597656
54,0.20527001078923543,0.9044207705020086,0.9496000885311933,0.9686502583821615,0.1925384517510732,0.9174598397874646,0.9568191065081868,0.9704566446940104
55,0.2009493867556254,0.9109520837653049,0.9532418245612004,0.9697141520182292,0.19439751187960308,0.9274018333181726,0.9622065011845731,0.9717683919270833
56,0.19939244341850282,0.9171672196499421,0.9566510953873796,0.9707235056559245,0.1965068769454956,0.9311193192402675,0.9642165702297181,0.9723073323567708
57,0.1894384818871816,0.9288549725320663,0.9630066596788217,0.9725440063476563,0.17621310512224833,0.9401884644130223,0.9690964877505606,0.9737255350748698
58,0.185272580742836,0.9325019209773687,0.9649772648078644,0.97302978515625,0.17511760731538137,0.9419148084635047,0.970018782664099,0.9739539591471355
59,0.1854764273961385,0.9338117579117238,0.9656703099189357,0.9732420908610026,0.174533567627271,0.9428064702129787,0.9704923387411387,0.9740730285644531
60,0.18316175413131713,0.9351261896863373,0.9663784595514622,0.9733499552408854,0.17394208590189617,0.9436053902935466,0.9709188205163876,0.9741886393229167
61,0.18387324770291646,0.9359895570867266,0.9668602848712234,0.9735431722005208,0.17441409627596538,0.9435739246780829,0.9709038064890159,0.9742039489746094
62,0.18146182692050933,0.9371129977496495,0.967455998048548,0.9736370086669922,0.17370938817660014,0.9444112485224071,0.9713452460070777,0.9743046061197916
63,0.18238799770673117,0.9370341697389011,0.967423919311248,0.973624262491862,0.1730256434281667,0.9448971192476786,0.9716042761685725,0.9743821716308594
64,0.1818539737065633,0.9365934705340526,0.967146066572691,0.9736544036865235,0.17392072002092998,0.9453423981807239,0.9718415144601755,0.9744518025716146
65,0.18126632249355315,0.9378900388047923,0.9678549092921953,0.9738091278076172,0.17170853018760682,0.9460846014208955,0.9722379122997317,0.9745481872558593
66,0.18071430706977845,0.9386860335027141,0.968288140922948,0.9738665873209635,0.17172914346059162,0.9462866511789414,0.9723429156395264,0.9745776875813802
67,0.18168166979153952,0.9385619833489264,0.9682310094666512,0.9738986612955729,0.17308950861295064,0.9467300183342269,0.9725793158002936,0.9746484883626302
68,0.18021231627464293,0.9395169680475752,0.9687205131924806,0.9740591227213542,0.17236400763193765,0.9469240784306298,0.9726797601870353,0.9746867370605469
69,0.1804491754770279,0.9391143460051922,0.9685061980819528,0.9740070037841797,0.1718579532702764,0.9478132577379915,0.9731549912852946,0.9747979736328125
70,0.17914449524879456,0.9407899694941053,0.9694272078498285,0.9741896209716797,0.17066290458043418,0.9483308846042129,0.9734292645056201,0.9748627217610677
71,0.18102517286936443,0.9399244253712186,0.9689468702309911,0.9741599680582682,0.1707629426320394,0.9484506206929165,0.9734886689782675,0.9748623148600261
72,0.180032079577446,0.9412128466990777,0.9696438693481405,0.9742768605550131,0.1707279372215271,0.9489976803480107,0.9737772204008583,0.9749433898925781
73,0.1793155295054118,0.9411434715883641,0.9695837300182405,0.9743144073486328,0.16970750908056895,0.949126344971725,0.9738469879269716,0.9749535115559896
74,0.17812723930676777,0.9425840278918686,0.9703774758240383,0.9744444122314453,0.16940291047096254,0.949971135106198,0.9742965932781756,0.9750637817382812
75,0.1781947330236435,0.9423743880091736,0.9702659717200445,0.9744470672607422,0.1705573958158493,0.9500465379214565,0.9743342465906282,0.9750688171386719
76,0.17715701433022818,0.9432380485143892,0.9707351473269656,0.9745405883789062,0.17011579553286235,0.9503730821951346,0.9745074032945528,0.9751174418131511
77,0.1791557488044103,0.9431942539265156,0.9707091348581521,0.9745367482503255,0.16950716654459635,0.9505898706863402,0.9746220965311293,0.9751569112141927
78,0.1771209251085917,0.9437659466373508,0.9709991661830649,0.9745984903971354,0.16856159885724387,0.9509659438189421,0.9748208423851868,0.9751856994628906
79,0.17784946588675182,0.9436845818411654,0.9709636472084159,0.9746385396321614,0.1683527894814809,0.9513807887099794,0.9750385638115504,0.9752350362141927
80,0.17666848874092103,0.9445781957235599,0.9714224857710336,0.9747616882324219,0.16821386655171713,0.9517958579109963,0.9752589786103039,0.9753001403808593
81,0.176741117477417,0.9445293109859949,0.9714202811878466,0.974689697265625,0.16848658283551535,0.951976703366408,0.9753556014365088,0.9753223673502605
82,0.17676149491469065,0.9449423899181887,0.9716216211426963,0.9748341623942057,0.16716649452845256,0.9524473330762976,0.9756039199098642,0.9753978983561198
83,0.1767740905682246,0.9454555057976946,0.9718950475079833,0.9748615519205729,0.16773589074611664,0.9530228121935096,0.9759093614419754,0.9754731241861979
84,0.17561380445957184,0.9462444808919893,0.9723305096346476,0.9749583384195963,0.1681082155307134,0.953087043648212,0.9759441624547452,0.9754914855957031
85,0.1764565838376681,0.9459227387601629,0.9721482156029633,0.9749635162353516,0.16777769188086192,0.9538530521046289,0.9763470200509372,0.9755967203776041
86,0.17617315014203389,0.9459437154373261,0.9721585366050417,0.974936289469401,0.16678692817687987,0.9539368259499045,0.9763933309565735,0.9755987040201823
87,0.17649949065844217,0.9464661286606477,0.9724389748265242,0.9750108744303385,0.16671753446261087,0.9540610942028186,0.9764593948754285,0.9756182861328125
88,0.17477960121631622,0.9476701003647068,0.9730840826456212,0.9751145833333333,0.166382355093956,0.9547285847412765,0.976811191719862,0.9756988525390625
89,0.17603047653039297,0.9476277807336682,0.9730502236824312,0.9751392822265625,0.16523656845092774,0.9553017187395513,0.9771133440018468,0.9757689412434896
90,0.17429359777768452,0.9474019805621704,0.9729472529858638,0.9750802663167317,0.16601007183392844,0.9552206814554836,0.9770697726591128,0.9757609049479167
91,0.17527088562647503,0.9484246066886558,0.9734810867284849,0.9752327779134115,0.16721921682357788,0.9554358300150324,0.9771826694973562,0.9757840983072916
92,0.1754345018863678,0.9482621338220277,0.973387578842802,0.9752563273111979,0.1658504831790924,0.9557480655247722,0.9773460722556403,0.975818379720052
93,0.17293674373626708,0.9494469887393094,0.9740263519102903,0.9753234100341797,0.16559531331062316,0.9563376590949342,0.9776570407838202,0.9758893839518229
94,0.17324616273244223,0.9492689853508277,0.9739296545580255,0.9753527221679688,0.16570125202337901,0.9561797822666167,0.977572690152309,0.9758755493164063
95,0.17356853369871775,0.9498429071505174,0.9742377084344992,0.9754323272705078,0.16445621887842815,0.9565704588081029,0.9777778698101023,0.9759173075358073
96,0.17347142664591472,0.9504430507257173,0.9745526354908889,0.9754662831624349,0.16507512032985688,0.9568017797105699,0.9779011309125948,0.9759408060709636
97,0.1736342356602351,0.950155883829458,0.9743976998124941,0.9754120534261068,0.16541779279708863,0.9564896182366268,0.9777362637786012,0.9759131368001303
98,0.17323539018630982,0.9497123693726031,0.9741500256235224,0.9754382629394531,0.1644126214583715,0.9570088574283204,0.978009083887124,0.9759706115722656
99,0.17331076510747273,0.9512519903560265,0.9749832723723668,0.9755941365559896,0.1644806804259618,0.9574689683693289,0.9782501598761311,0.9760116068522136
