epoch,loss,iou,dice,accuracy,val_loss,val_iou,val_dice,val_accuracy
40,0.05849891253880092,0.8903004084631279,0.9415010713750972,0.9714604840959822,0.24621706803639729,0.6109730160709081,0.7537829567215366,0.9147434234619141
41,0.053107376779828755,0.8997106993543753,0.9468926259251824,0.9726832144601004,0.2270699143409729,0.6376121732390466,0.7729300623250505,0.9271368662516276
42,0.07430899381637573,0.8642553920244946,0.9256910262839064,0.9663473946707589,0.2840901255607605,0.563254913421403,0.7159098646337566,0.892465082804362
43,0.1010979540007455,0.8193329881814134,0.8989020406742311,0.9574810791015625,0.2833615819613139,0.5620999029155996,0.7166384248886801,0.8899102528889974
44,0.06460957731519426,0.8796063908817477,0.9353904247753262,0.9685479954310826,0.2273776332537333,0.6359070673993551,0.7726223713036664,0.9191666920979817
45,0.05609402758734567,0.8944158218961237,0.9439059815336063,0.9708877563476562,0.2802285075187683,0.5749303230281712,0.7197714836066684,0.9178249359130859
46,0.052356227466038296,0.901197538368462,0.9476437571668038,0.9719418334960938,0.2211296598116557,0.646105176798738,0.7788703170443095,0.9264011383056641
47,0.04576201234545026,0.9127612829558959,0.9542379755812033,0.9732882908412388,0.232982337474823,0.6314861033243738,0.7670176334371877,0.9255971272786458
48,0.04206528220857893,0.9196091467356936,0.9579347269587524,0.9740643964494977,0.2307385762532552,0.6358677394775578,0.7692614558396438,0.9267688751220703
49,0.041278465475354874,0.9212048332016539,0.9587215401948814,0.974589124407087,0.22447961966196697,0.6419198337099726,0.7755203993221891,0.9276718139648438
50,0.03934344496045794,0.9245902598412761,0.9606565688252403,0.974746333530971,0.21421796480814617,0.6545626631217696,0.7857820755484379,0.9272029876708985
51,0.03964191947664533,0.9239797149213983,0.9603580553052969,0.9743297031947544,0.2498754064242045,0.6129937434470806,0.7501246234376182,0.9239247639973959
52,0.036265785353524344,0.930217802868435,0.9637342295001712,0.9751053728376116,0.22858253717422486,0.6405556330125537,0.7714174574137226,0.9274553934733073
53,0.03627329077039446,0.9303514110235309,0.9637267090111554,0.9751373508998326,0.22818028529485065,0.6398502030306329,0.771819745334755,0.9282512664794922
54,0.03690068960189819,0.9291828519367188,0.963099302946315,0.9749236842564174,0.2227265993754069,0.6425867805901625,0.7772733882281659,0.9212690989176432
55,0.03511934689113072,0.9323270696614199,0.964880642336021,0.9751961844308036,0.2193367600440979,0.6510606209763028,0.780663215281369,0.9292088826497396
56,0.03332181862422398,0.9357119572944315,0.9666781899501617,0.9756497410365513,0.21298848390579223,0.6559350847775304,0.7870115169342303,0.9261224110921223
57,0.03755697761263166,0.9278937364386082,0.962443014030575,0.9742186628069196,0.22957398096720377,0.6353481915172954,0.7704260358119001,0.9221197764078776
58,0.04676476172038487,0.9111618974786614,0.9532352380194722,0.9715343584333147,0.2497894008954366,0.6138040278386189,0.7502106244405673,0.9220741271972657
59,0.045544544288090294,0.9133003776251793,0.9544554633776589,0.9716668483189174,0.24020365079243977,0.6230864468332283,0.7597963465237704,0.9176250457763672
60,0.0694781037739345,0.8712279110137152,0.930521886185695,0.9648686000279018,0.29164316654205324,0.5555837537293118,0.7083568493046416,0.8878503163655599
61,0.055725324494498116,0.8952666934926712,0.944274675718175,0.9686603219168527,0.25381333827972413,0.6035611960044188,0.7461867240751893,0.9191715240478515
62,0.04393307651792254,0.9163323284538657,0.9560669529534612,0.9724076189313616,0.2087249755859375,0.6620703128047102,0.7912750455253743,0.9264667510986329
63,0.035242340224129816,0.9322041348041085,0.9647576638091998,0.9748200988769531,0.24066044489542643,0.6241990395408925,0.7593395636127437,0.9258190155029297
64,0.03140758650643485,0.9392682478104973,0.9685924344019656,0.9755894252232142,0.2184675455093384,0.6492113137778722,0.7815324499368878,0.9276646931966146
65,0.0289469838142395,0.9438938914908633,0.971053006166258,0.9760894557407924,0.22625571886698406,0.6406657653929115,0.7737442953437926,0.9268597920735677
66,0.028101139749799456,0.9455257054068319,0.9718988652926459,0.9762462942940848,0.23146108786265054,0.6360582925990262,0.7685389402386819,0.9258351643880208
67,0.02862790380205427,0.944508538790196,0.971372103755219,0.9760898917061942,0.22952964305877685,0.637422862140775,0.7704703733595097,0.9272290547688802
68,0.027411939076014927,0.9467621532248603,0.9725880718301986,0.9762652587890625,0.22988307873408,0.6357342421929758,0.7701169593648431,0.9262285868326823
69,0.02575677054268973,0.9498911019138204,0.974243232466917,0.9766530718122209,0.21710871458053588,0.652046086908433,0.7828913341813966,0.928402328491211
70,0.025063771179744176,0.9512687145900911,0.9749362409474528,0.9768349783761161,0.2230355978012085,0.6450726062316338,0.7769644167859417,0.9277245839436848
71,0.024146689346858433,0.9529384199126751,0.9758533026620343,0.9769015720912388,0.22671979665756226,0.640530924608095,0.7732801837135056,0.9273812611897786
72,0.02453533547265189,0.9522626822505713,0.9754646670906758,0.976942858014788,0.22850741147994996,0.638474797636652,0.7714925908724922,0.9271008809407552
